Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft Network,Represents a VpnGateway resource.,Start Vpn gateway Packet Capture with according resource,microsoft.network/vpngateways/startpacketcapture/action,Start Vpn gateway Packet Capture with according resource,,False
Microsoft Network,Represents a VpnGateway resource.,Stop Vpn gateway Packet Capture with sasURL,microsoft.network/vpngateways/stoppacketcapture/action,Stop Vpn gateway Packet Capture with sasURL,,False
Microsoft Network,Request to cleanup DDPP reference on linked resource upon DDPP subscription delete,Internal operation to cleanup DDPP reference on linked resource upon DDPP subscription delete,Microsoft.Network/locations/virtualNetworks/cleanupDdppReference/action,Cleanup DDPP reference on linked VNET upon DDPP subscription delete,system,False
Microsoft Network,Request to cleanup DDPP reference on linked resource upon DDPP subscription delete,Internal operation to cleanup DDPP reference on linked resource upon DDPP subscription delete,Microsoft.Network/locations/publicIPAddresses/cleanupDdppReference/action,Cleanup DDPP reference on linked PublicIP upon DDPP subscription delete,system,False
Microsoft Network,Request to notify to private endpoint in batches for resource move.,Notifies to private endpoint in batches for resource move.,Microsoft.Network/locations/batchNotifyPrivateEndpointsForResourceMove/action,Notifies to private endpoint in batches for resource move.,system,False
Microsoft Network,Request to validate private endpoints in batches for resource move.,Validates private endpoints in batches for resource move.,Microsoft.Network/locations/batchValidatePrivateEndpointsForResourceMove/action,Validates private endpoints in batches for resource move.,system,False
Microsoft Network,Resource Navigation Link,Create or Update Resource Navigation Link,Microsoft.Network/virtualNetworks/subnets/resourceNavigationLinks/write,Creates a Resource Navigation Link or updates an existing Resource Navigation Link,system,False
Microsoft Network,Resource Navigation Link,Delete Resource Navigation Link,Microsoft.Network/virtualNetworks/subnets/resourceNavigationLinks/delete,Deletes a Resource Navigation Link,system,False
Microsoft Network,Resource Navigation Link,Get Resource Navigation Link,Microsoft.Network/virtualNetworks/subnets/resourceNavigationLinks/read,Get the Resource Navigation Link definition,system,False
Microsoft Network,Resource Ownership,Get Effective Resource Ownership,Microsoft.Network/locations/effectiveResourceOwnership/action,Gets Effective  Resource Ownership,system,False
Microsoft Network,Resource Ownership Request,Set Resource Ownership,Microsoft.Network/locations/setResourceOwnership/action,Sets Resource Ownership,system,False
Microsoft Network,Resource Ownership Request,Validate Resource Ownership,Microsoft.Network/locations/validateResourceOwnership/action,Validates Resource Ownership,system,False
Microsoft Network,Route,Create or Update Route,Microsoft.Network/routeTables/routes/write,Creates a route or Updates an existing route,,False
Microsoft Network,Route,Delete Route,Microsoft.Network/routeTables/routes/delete,Deletes a route definition,,False
Microsoft Network,Route,Get Route,Microsoft.Network/routeTables/routes/read,Gets a route definition,,False
Microsoft Network,Route Filter,Create or Update Route Filter,Microsoft.Network/routeFilters/write,Creates a route filter or Updates an existing rotue filter,,False
Microsoft Network,Route Filter,Delete Route Filter,Microsoft.Network/routeFilters/delete,Deletes a route filter definition,,False
Microsoft Network,Route Filter,Get Route Filter,Microsoft.Network/routeFilters/read,Gets a route filter definition,,False
Microsoft Network,Route Filter,Join Route Filter.,Microsoft.Network/routeFilters/join/action,Joins a route filter. Not Alertable.,,False
Microsoft Network,Route Filter Rule,Create or Update Route Filter Rule,Microsoft.Network/routeFilters/routeFilterRules/write,Creates a route filter rule or Updates an existing route filter rule,,False
Microsoft Network,Route Filter Rule,Delete Route Fitler Rule,Microsoft.Network/routeFilters/routeFilterRules/delete,Deletes a route filter rule definition,,False
Microsoft Network,Route Filter Rule,Get Route Filter Rule,Microsoft.Network/routeFilters/routeFilterRules/read,Gets a route filter rule definition,,False
Microsoft Network,Route Table,Create or Update Route Table,Microsoft.Network/routeTables/write,Creates a route table or Updates an existing rotue table,,False
Microsoft Network,Route Table,Creates or Updates Route Table child resource of Virtual Hub,Microsoft.Network/virtualHubs/hubRouteTables/write,Creates or Updates a Route Table child resource of Virtual Hub,,False
Microsoft Network,Route Table,Delete Route Table,Microsoft.Network/routeTables/delete,Deletes a route table definition,,False
Microsoft Network,Route Table,Deletes Route Table child resource of Virtual Hub,Microsoft.Network/virtualHubs/hubRouteTables/delete,Deletes a Route Table child resource of Virtual Hub,,False
Microsoft Network,Route Table,Get Route Table,Microsoft.Network/routeTables/read,Gets a route table definition,,False
Microsoft Network,Route Table,Gets Route Table child resource of Virtual Hub,Microsoft.Network/virtualHubs/hubRouteTables/read,Gets a Route Table child resource of Virtual Hub,,False
Microsoft Network,Route Table,Join Route Table.,Microsoft.Network/routeTables/join/action,Joins a route table. Not Alertable.,,False
Microsoft Network,RouteMap,Creates or Updates Route Map child resource of Virtual Hub,Microsoft.Network/virtualHubs/routeMaps/write,Creates or Updates a Route Map child resource of Virtual Hub,,False
Microsoft Network,RouteMap,Deletes Route Map child resource of Virtual Hub,Microsoft.Network/virtualHubs/routeMaps/delete,Deletes a Route Map child resource of Virtual Hub,,False
Microsoft Network,RouteMap,Gets Route Map child resource of Virtual Hub,Microsoft.Network/virtualHubs/routeMaps/read,Gets a Route Map child resource of Virtual Hub,,False
Microsoft Network,Routing Configuration,Create Or Update Routing Configuration,Microsoft.Network/networkManagers/routingConfigurations/write,Create Or Update Routing Configuration,,False
Microsoft Network,Routing Configuration,Delete Routing Configuration,Microsoft.Network/networkManagers/routingConfigurations/delete,Delete Routing Configuration,,False
Microsoft Network,Routing Configuration,Get Routing Configuration,Microsoft.Network/networkManagers/routingConfigurations/read,Get Routing Configuration,,False
Microsoft Network,Routing Configuration Snapshot,Get Routing Configuration Snapshot,Microsoft.Network/networkManagers/routingConfigurations/snapshots/read,Permission to get snapshots of a deployed routing configuration resource.,,False
Microsoft Network,Routing Intent,Creates or Updates Routing Intent child resource of Virtual Hub,Microsoft.Network/virtualHubs/routingIntent/write,Creates or Updates a Routing Intent child resource of Virtual Hub,,False
Microsoft Network,Routing Intent,Deletes Routing Intent child resource of Virtual Hub,Microsoft.Network/virtualHubs/routingIntent/delete,Deletes a Routing Intent child resource of Virtual Hub,,False
Microsoft Network,Routing Intent,Gets Routing Intent child resource of Virtual Hub,Microsoft.Network/virtualHubs/routingIntent/read,Gets a Routing Intent child resource of Virtual Hub,,False
Microsoft Network,Routing Regional Goal State,Get Regional Regional Goal State,Microsoft.Network/networkManagers/routingRegionalGoalStates/read,Permission to get the routing goal state in a given region for a network manager.,,False
Microsoft Network,Routing Rule,Create Or Update Routing Rule,Microsoft.Network/networkManagers/routingConfigurations/ruleCollections/rules/write,Create Or Update Routing Rule,,False
Microsoft Network,Routing Rule,Delete Routing Rule,Microsoft.Network/networkManagers/routingConfigurations/ruleCollections/rules/delete,Delete Routing Rule,,False
Microsoft Network,Routing Rule,Get Routing Rule,Microsoft.Network/networkManagers/routingConfigurations/ruleCollections/rules/read,Get Routing Rule,,False
Microsoft Network,Routing Rule Collection,Create Or Update Routing Rule Collection,Microsoft.Network/networkManagers/routingConfigurations/ruleCollections/write,Create Or Update Routing Rule Collection,,False
Microsoft Network,Routing Rule Collection,Delete Routing Rule Collection,Microsoft.Network/networkManagers/routingConfigurations/ruleCollections/delete,Delete Routing Rule Collection,,False
Microsoft Network,Routing Rule Collection,Get Routing Rule Collection,Microsoft.Network/networkManagers/routingConfigurations/ruleCollections/read,Get Routing Rule Collection,,False
Microsoft Network,Routing Rule Collection Snapshot,Get Routing Rule Collection Snapshot,Microsoft.Network/networkManagers/routingConfigurations/ruleCollections/snapshots/read,Permission to get snapshots of a deployed routing rule collection resource.,,False
Microsoft Network,Routing Rule Snapshot,Get Routing Rule Snapshot,Microsoft.Network/networkManagers/routingConfigurations/ruleCollections/rules/snapshots/read,Permission to get snapshots of a deployed routing rule resource.,,False
Microsoft Network,Security Admin Configuration,Create Or Update Security Admin Configuration,Microsoft.Network/networkManagers/securityAdminConfigurations/write,Create Or Update Security Admin Configuration,,False
Microsoft Network,Security Admin Configuration,Delete Security Admin Configuration,Microsoft.Network/networkManagers/securityAdminConfigurations/delete,Delete Security Admin Configuration,,False
Microsoft Network,Security Admin Configuration,Get Security Admin Configuration,Microsoft.Network/networkManagers/securityAdminConfigurations/read,Get Security Admin Configuration,,False
Microsoft Network,Security Admin Configuration Snapshot,Get Security Admin Configuration Snapshot,Microsoft.Network/networkManagers/securityAdminConfigurations/snapshots/read,Permission to get snapshots of a deployed security admin configuration resource.,,False
Microsoft Network,Security Admin Regional Goal State,Get Security Admin Regional Goal State,Microsoft.Network/networkManagers/securityAdminRegionalGoalStates/read,Permission to get the security admin goal state in a given region for a network manager.,,False
Microsoft Network,Security Admin Rule,Create Or Update Security Admin Rule,Microsoft.Network/networkManagers/securityAdminConfigurations/ruleCollections/rules/write,Create Or Update Security Admin Rule,,False
Microsoft Network,Security Admin Rule,Delete Security Admin Rule,Microsoft.Network/networkManagers/securityAdminConfigurations/ruleCollections/rules/delete,Delete Security Admin Rule,,False
Microsoft Network,Security Admin Rule,Get Security Admin Rule,Microsoft.Network/networkManagers/securityAdminConfigurations/ruleCollections/rules/read,Get Security Admin Rule,,False
Microsoft Network,Security Admin Rule Collection,Create Or Update Security Admin Rule Collection,Microsoft.Network/networkManagers/securityAdminConfigurations/ruleCollections/write,Create Or Update Security Admin Rule Collection,,False
Microsoft Network,Security Admin Rule Collection,Delete Security Admin Rule Collection,Microsoft.Network/networkManagers/securityAdminConfigurations/ruleCollections/delete,Delete Security Admin Rule Collection,,False
Microsoft Network,Security Admin Rule Collection,Get Security Admin Rule Collection,Microsoft.Network/networkManagers/securityAdminConfigurations/ruleCollections/read,Get Security Admin Rule Collection,,False
Microsoft Network,Security Admin Rule Collection Snapshot,Get Security Admin Rule Collection Snapshot,Microsoft.Network/networkManagers/securityAdminConfigurations/ruleCollections/snapshots/read,Permission to get snapshots of a deployed security admin rule collection resource.,,False
Microsoft Network,Security Admin Rule Snapshot,Get Security Admin Rule Snapshot,Microsoft.Network/networkManagers/securityAdminConfigurations/ruleCollections/rules/snapshots/read,Permission to get snapshots of a deployed security admin rule resource.,,False
Microsoft Network,Security Rule,Create or Update Security Rule,Microsoft.Network/networkSecurityGroups/securityRules/write,Creates a security rule or updates an existing security rule,,False
Microsoft Network,Security Rule,Delete Security Rule,Microsoft.Network/networkSecurityGroups/securityRules/delete,Deletes a security rule,,False
Microsoft Network,Security Rule,Get Security Rule,Microsoft.Network/networkSecurityGroups/securityRules/read,Gets a security rule definition,,False
Microsoft Network,Security User Configuration,Create Or Update Security User Configuration,Microsoft.Network/networkManagers/securityUserConfigurations/write,Create Or Update Security User Configuration,,False
Microsoft Network,Security User Configuration,Delete Security User Configuration,Microsoft.Network/networkManagers/securityUserConfigurations/delete,Delete Security User Configuration,,False
Microsoft Network,Security User Configuration,Get Security User Configuration,Microsoft.Network/networkManagers/securityUserConfigurations/read,Get Security User Configuration,,False
Microsoft Network,Security User Configuration Snapshot,Get Security User Configuration Snapshot,Microsoft.Network/networkManagers/securityUserConfigurations/snapshots/read,Permission to get snapshots of a deployed security user configuration resource.,,False
Microsoft Network,Security User Regional Goal State,Get Security User Regional Goal State,Microsoft.Network/networkManagers/securityUserRegionalGoalStates/read,Permission to get the security user goal state in a given region for a network manager.,,False
Microsoft Network,Security User Rule,Create Or Update Security User Rule,Microsoft.Network/networkManagers/securityUserConfigurations/ruleCollections/rules/write,Create Or Update Security User Rule,,False
Microsoft Network,Security User Rule,Delete Security User Rule,Microsoft.Network/networkManagers/securityUserConfigurations/ruleCollections/rules/delete,Delete Security User Rule,,False
Microsoft Network,Security User Rule,Get Security User Rule,Microsoft.Network/networkManagers/securityUserConfigurations/ruleCollections/rules/read,Get Security User Rule,,False
Microsoft Network,Security User Rule Collection,Create Or Update Security User Rule Collection,Microsoft.Network/networkManagers/securityUserConfigurations/ruleCollections/write,Create Or Update Security User Rule Collection,,False
Microsoft Network,Security User Rule Collection,Delete  Security User Rule Collection,Microsoft.Network/networkManagers/securityUserConfigurations/ruleCollections/delete,Delete  Security User Rule Collection,,False
Microsoft Network,Security User Rule Collection,Get Security User Rule Collection,Microsoft.Network/networkManagers/securityUserConfigurations/ruleCollections/read,Get Security User Rule Collection,,False
Microsoft Network,Security User Rule Collection Snapshot,Get Security User Rule Collection Snapshot,Microsoft.Network/networkManagers/securityUserConfigurations/ruleCollections/snapshots/read,Permission to get snapshots of a deployed security user rule collection resource.,,False
Microsoft Network,Security User Rule Snapshot,Get Security User Rule Snapshot,Microsoft.Network/networkManagers/securityUserConfigurations/ruleCollections/rules/snapshots/read,Permission to get snapshots of a deployed security user rule resource.,,False
Microsoft Network,SecurityPartnerProviders,Create or Update SecurityPartnerProviders,Microsoft.Network/securityPartnerProviders/write,Creates a SecurityPartnerProvider or Updates An Existing SecurityPartnerProvider,,False
Microsoft Network,SecurityPartnerProviders,Delete SecurityPartnerProviders,Microsoft.Network/securityPartnerProviders/delete,Deletes a SecurityPartnerProvider,,False
Microsoft Network,SecurityPartnerProviders,Get SecurityPartnerProviders,Microsoft.Network/securityPartnerProviders/read,Gets a SecurityPartnerProvider,,False
Microsoft Network,SecurityPartnerProviders,Join SecurityPartnerProviders,Microsoft.Network/securityPartnerProviders/join/action,Joins a SecurityPartnerProvider. Not alertable.,,False
Microsoft Network,SecurityPartnerProviders,Update reference in a SecurityPartnerProvider,Microsoft.Network/securityPartnerProviders/updateReferences/action,Update references in a SecurityPartnerProvider,,False
Microsoft Network,SecurityPartnerProviders,Validate SecurityPartnerProvider,Microsoft.Network/securityPartnerProviders/validate/action,Validates a SecurityPartnerProvider,,False
Microsoft Network,Service Association Link,Creates or updates a Service Association Link,Microsoft.Network/virtualNetworks/subnets/serviceAssociationLinks/write,Creates a Service Association Link or updates an existing Service Association Link,system,False
Microsoft Network,Service Association Link,Delete Service Association Link,Microsoft.Network/virtualNetworks/subnets/serviceAssociationLinks/delete,Deletes a Service Association Link,system,False
Microsoft Network,Service Association Link,Get Service Association Link,Microsoft.Network/virtualNetworks/subnets/serviceAssociationLinks/read,Gets a Service Association Link definition,system,False
Microsoft Network,Service Association Link,Validate Service Association Link,Microsoft.Network/virtualNetworks/subnets/serviceAssociationLinks/validate/action,Validates a Service Association Link,system,False
Microsoft Network,Service Association Link Detail,Get Service Association Link Detail,Microsoft.Network/virtualNetworks/subnets/serviceAssociationLinks/details/read,Gets a Service Association Link Detail Definition,system,False
Microsoft Network,Service Endpoint Policy,Create or Update Service Endpoint Policy,Microsoft.Network/serviceEndpointPolicies/write,Creates a Service Endpoint Policy or updates an existing Service Endpoint Policy,,False
Microsoft Network,Service Endpoint Policy,Delete Service Endpoint Policy,Microsoft.Network/serviceEndpointPolicies/delete,Deletes a Service Endpoint Policy,,False
Microsoft Network,Service Endpoint Policy,Gets a Service Endpoint Policy,Microsoft.Network/serviceEndpointPolicies/read,Gets a Service Endpoint Policy Description,,False
Microsoft Network,Service Endpoint Policy,Join Service Endpoint Policy,Microsoft.Network/serviceEndpointPolicies/join/action,Joins a Service Endpoint Policy. Not alertable.,,False
Microsoft Network,Service Endpoint Policy,Join Subnet To Service Endpoint Policies,Microsoft.Network/serviceEndpointPolicies/joinSubnet/action,Joins a Subnet To Service Endpoint Policies. Not alertable.,,False
Microsoft Network,Service Endpoint Policy Definition,Create or Update Service Endpoint Policy Definition,Microsoft.Network/serviceEndpointPolicies/serviceEndpointPolicyDefinitions/write,Creates a Service Endpoint Policy Definition or updates an existing Service Endpoint Policy Definition,,False
Microsoft Network,Service Endpoint Policy Definition,Delete Service Endpoint Policy Definition,Microsoft.Network/serviceEndpointPolicies/serviceEndpointPolicyDefinitions/delete,Deletes a Service Endpoint Policy Definition,,False
Microsoft Network,Service Endpoint Policy Definition,Get Service Endpoint Policy Definition,Microsoft.Network/serviceEndpointPolicies/serviceEndpointPolicyDefinitions/read,Gets a Service Endpoint Policy Definition Decription,,False
Microsoft Network,Service Tag,Get Service Tags,Microsoft.Network/locations/serviceTags/read,Get Service Tags,,False
Microsoft Network,ServiceTagInformation resource,GetServiceTagDetails,Microsoft.Network/locations/serviceTagDetails/read,GetServiceTagDetails,,False
Microsoft Network,Subscription,Register Subscription,Microsoft.Network/register/action,Registers the subscription,,False
Microsoft Network,Subscription,Unregister Subscription,Microsoft.Network/unregister/action,Unregisters the subscription,,False
Microsoft Network,Tagged Traffic Consumer,Create or Update Tagged Traffic Consumer,Microsoft.Network/virtualNetworks/taggedTrafficConsumers/write,Creates a Tagged Traffic Consumer or updates an existing Tagged Traffic Consumer,system,False
Microsoft Network,Tagged Traffic Consumer,Delete Tagged Traffic Consumer,Microsoft.Network/virtualNetworks/taggedTrafficConsumers/delete,Deletes a Tagged Traffic Consumer,system,False
Microsoft Network,Tagged Traffic Consumer,Get Tagged Traffic Consumer,Microsoft.Network/virtualNetworks/taggedTrafficConsumers/read,Get the Tagged Traffic Consumer definition,system,False
Microsoft Network,Tagged Traffic Consumer,Validate Tagged Traffic Consumer,Microsoft.Network/virtualNetworks/taggedTrafficConsumers/validate/action,Validates a Tagged Traffic Consumer,system,False
Microsoft Network,The log definition of Bastion Host,Read Bastion Host audit log definitions,Microsoft.Network/bastionHosts/providers/Microsoft.Insights/logDefinitions/read,Gets the available audit logs for Bastion Host,system,False
Microsoft Network,Traffic Manager Azure Endpoint,Create or Update a Traffic Manager Azure Endpoint,Microsoft.Network/trafficManagerProfiles/azureEndpoints/write,Add a new Azure Endpoint in an existing Traffic Manager Profile or update the properties of an existing Azure Endpoint in that Traffic Manager Profile.,,False
Microsoft Network,Traffic Manager Azure Endpoint,Delete a Traffic Manager Azure Endpoint,Microsoft.Network/trafficManagerProfiles/azureEndpoints/delete,Deletes an Azure Endpoint from an existing Traffic Manager Profile. Traffic Manager will stop routing traffic to the deleted Azure Endpoint.,,False
Microsoft Network,Traffic Manager Azure Endpoint,Get a Traffic Manager Azure Endpoint,Microsoft.Network/trafficManagerProfiles/azureEndpoints/read,"Gets an Azure Endpoint which belongs to a Traffic Manager Profile, including all the properties of that Azure Endpoint.",,False
Microsoft Network,Traffic Manager Diagnostic Settings,Create or update Traffic Manager diagnostic settings,Microsoft.Network/trafficManagerProfiles/providers/Microsoft.Insights/diagnosticSettings/write,"Creates or updates the Traffic Manager diagnostic settings, this operation is supplimented by insights resource provider.",system,False
Microsoft Network,Traffic Manager Diagnostic Settings,Get Traffic Manager Diagnostic Settings,Microsoft.Network/trafficManagerProfiles/providers/Microsoft.Insights/diagnosticSettings/read,Gets the Traffic Manager Diagnostic Settings,system,False
Microsoft Network,Traffic Manager External Endpoint,Create or Update a Traffic Manager External Endpoint,Microsoft.Network/trafficManagerProfiles/externalEndpoints/write,Add a new External Endpoint in an existing Traffic Manager Profile or update the properties of an existing External Endpoint in that Traffic Manager Profile.,,False
Microsoft Network,Traffic Manager External Endpoint,Delete a Traffic Manager External Endpoint,Microsoft.Network/trafficManagerProfiles/externalEndpoints/delete,Deletes an External Endpoint from an existing Traffic Manager Profile. Traffic Manager will stop routing traffic to the deleted External Endpoint.,,False
Microsoft Network,Traffic Manager External Endpoint,Get a Traffic Manager External Endpoint,Microsoft.Network/trafficManagerProfiles/externalEndpoints/read,"Gets an External Endpoint which belongs to a Traffic Manager Profile, including all the properties of that External Endpoint.",,False
Microsoft Network,Traffic Manager Geographic Hierarchy,Get Traffic Manager Geographic Hierarchy,Microsoft.Network/trafficManagerGeographicHierarchies/read,Gets the Traffic Manager Geographic Hierarchy containing regions which can be used with the Geographic traffic routing method,,False
Microsoft Network,Traffic Manager Heat Map,Get Traffic Manager Heat Map,Microsoft.Network/trafficManagerProfiles/heatMaps/read,Gets the Traffic Manager Heat Map for the given Traffic Manager profile which contains query counts and latency data by location and source IP.,,False
Microsoft Network,Traffic Manager Log Definitions,Get Traffic Manager Event Log Definitions,Microsoft.Network/trafficManagerProfiles/providers/Microsoft.Insights/logDefinitions/read,Gets the events for Traffic Manager,system,False
Microsoft Network,Traffic Manager Name Availability,Check Traffic Manager Name Availability,Microsoft.Network/checkTrafficManagerNameAvailability/action,Checks the availability of a Traffic Manager Relative DNS name.,,False
Microsoft Network,Traffic Manager Nested Endpoint,Create or Update a Traffic Manager Nested Endpoint,Microsoft.Network/trafficManagerProfiles/nestedEndpoints/write,Add a new Nested Endpoint in an existing Traffic Manager Profile or update the properties of an existing Nested Endpoint in that Traffic Manager Profile.,,False
Microsoft Network,Traffic Manager Nested Endpoint,Delete a Traffic Manager Nested Endpoint,Microsoft.Network/trafficManagerProfiles/nestedEndpoints/delete,Deletes an Nested Endpoint from an existing Traffic Manager Profile. Traffic Manager will stop routing traffic to the deleted Nested Endpoint.,,False
Microsoft Network,Traffic Manager Nested Endpoint,Get a Traffic Manager Nested Endpoint,Microsoft.Network/trafficManagerProfiles/nestedEndpoints/read,"Gets an Nested Endpoint which belongs to a Traffic Manager Profile, including all the properties of that Nested Endpoint.",,False
Microsoft Network,Traffic Manager Profile,Create or Update Traffic Manager Profile,Microsoft.Network/trafficManagerProfiles/write,"Create a Traffic Manager profile, or modify the configuration of an existing Traffic Manager profile. This includes enabling or disabling a profile and modifying DNS settings, traffic routing settings, or endpoint monitoring settings. Endpoints routed by the Traffic Manager profile can be added, removed, enabled or disabled.",,False
Microsoft Network,Traffic Manager Profile,Delete Traffic Manager Profile,Microsoft.Network/trafficManagerProfiles/delete,"Delete the Traffic Manager profile. All settings associated with the Traffic Manager profile will be lost, and the profile can no longer be used to route traffic.",,False
Microsoft Network,Traffic Manager Profile,Get Traffic Manager Profile,Microsoft.Network/trafficManagerProfiles/read,"Get the Traffic Manager profile configuration. This includes DNS settings, traffic routing settings, endpoint monitoring settings, and the list of endpoints routed by this Traffic Manager profile.",,False
Microsoft Network,Traffic Manager metric definition,Read Traffic Manager metric definitions,Microsoft.Network/trafficManagerProfiles/providers/Microsoft.Insights/metricDefinitions/read,Gets the available metrics for Traffic Manager.,system,False
Microsoft Network,Unprepare Network Policies Request,Unprepare a subnet by removing the applied Network Policies,Microsoft.Network/virtualNetworks/subnets/unprepareNetworkPolicies/action,Unprepare a subnet by removing the applied Network Policies,,False
Microsoft Network,Usage Metric,Get Usage Metric,Microsoft.Network/locations/usages/read,Gets the resources usage metrics,,False
Microsoft Network,Usage Metric,Get Virtual Network Usages,Microsoft.Network/virtualNetworks/usages/read,Get the IP usages for each subnet of the virtual network,,False
Microsoft Network,Verifier Workspace,Creates or Updates a Verifier Workspace,Microsoft.Network/networkManagers/verifierWorkspaces/write,Creates or Updates a Verifier Workspace,,False
Microsoft Network,Verifier Workspace,Deletes a Verifier Workspace,Microsoft.Network/networkManagers/verifierWorkspaces/delete,Deletes a Verifier Workspace,,False
Microsoft Network,Verifier Workspace,Gets a Verifier Workspace,Microsoft.Network/networkManagers/verifierWorkspaces/read,Gets a Verifier Workspace,,False
Microsoft Network,Vip swap,SetLoadBalancerFrontendPublicIpAddresses targets frontend IP configurations of 2 load balancers. ARM IDs of the IP configurations are provided in the body of the request.,Microsoft.Network/locations/setLoadBalancerFrontendPublicIpAddresses/action,SetLoadBalancerFrontendPublicIpAddresses targets frontend IP configurations of 2 load balancers. ARM IDs of the IP configurations are provided in the body of the request.,,False
Microsoft Network,Virtual Hub Proxy,Create or update Virtual Hub proxy,Microsoft.Network/virtualWans/virtualHubProxies/write,Creates a Virtual Hub proxy or updates a Virtual Hub proxy,system,False
Microsoft Network,Virtual Hub Proxy,Delete Virtual Hub proxy,Microsoft.Network/virtualWans/virtualHubProxies/delete,Deletes a Virtual Hub proxy,system,False
Microsoft Network,Virtual Hub Proxy,Get Virtual Hub proxy,Microsoft.Network/virtualWans/virtualHubProxies/read,Gets a Virtual Hub proxy definition,system,False
Microsoft Network,Virtual Network,Create or Update Virtual Network,Microsoft.Network/virtualNetworks/write,Creates a virtual network or updates an existing virtual network,,False
Microsoft Network,Virtual Network,Delete Virtual Network,Microsoft.Network/virtualNetworks/delete,Deletes a virtual network,,False
Microsoft Network,Virtual Network,Get Ddos protection status for standard public IP addresses associated to a Virtual Network,Microsoft.Network/virtualNetworks/ddosProtectionStatus/action,Gets the effective Ddos protection status for a Virtual Network resource.,system,False
Microsoft Network,Virtual Network,Get Virtual Network,Microsoft.Network/virtualNetworks/read,Get the virtual network definition,,False
Microsoft Network,Virtual Network,Gets Effective Acls In RNM format,Microsoft.Network/virtualNetworks/rnmEffectiveNetworkSecurityGroups/action,Gets Security Groups Configured On CA Of The Vnet In Rnm Format,,False
Microsoft Network,Virtual Network,Gets Effective Routes in RNM format,Microsoft.Network/virtualNetworks/rnmEffectiveRouteTable/action,Gets RouteTables Configured On CA Of The Vnet In Rnm Format,,False
Microsoft Network,Virtual Network,Join Virtual Network.,Microsoft.Network/virtualNetworks/join/action,Joins a virtual network. Not Alertable.,,False
Microsoft Network,Virtual Network,Join load balancer to virtual networks,Microsoft.Network/virtualNetworks/joinLoadBalancer/action,Joins a load balancer to virtual networks,,False
Microsoft Network,Virtual Network,List Network Manager Effective Connectivity Configurations,Microsoft.Network/virtualNetworks/listNetworkManagerEffectiveConnectivityConfigurations/action,Lists Network Manager Effective Connectivity Configurations,,False
Microsoft Network,Virtual Network,List Network Manager Effective Connectivity Configurations Permission,Microsoft.Network/virtualNetworks/listNetworkManagerEffectiveConnectivityConfigurations/read,"Permission for calling List Network Manager Effective Connectivity Configurations operation. This read permission, not listNetworkManagerEffectiveConnectivityConfigurations/action, is required to call List Network Manager Effective Connectivity Configurations.",,False
Microsoft Network,Virtual Network,List Network Manager Effective Security Admin Rules,Microsoft.Network/virtualNetworks/listNetworkManagerEffectiveSecurityAdminRules/action,Lists Network Manager Effective Security Admin Rules,,False
Microsoft Network,Virtual Network,List Network Manager Effective Security Admin Rules Permission,Microsoft.Network/virtualNetworks/listNetworkManagerEffectiveSecurityAdminRules/read,"Permission for calling List Network Manager Effective Security Admin Rules operation. This read permission, not listNetworkManagerEffectiveSecurityAdminRules/action, is required to call List Network Manager Effective Security Admin Rules.",,False
Microsoft Network,Virtual Network,Peer Virtual Networks,Microsoft.Network/virtualNetworks/peer/action,Peers a virtual network with another virtual network,,False
Microsoft Network,Virtual Network,Remove Admin Network Security Group,Microsoft.Network/virtualNetworks/removeAdminNetworkSecurityGroup/action,Removes Admin Network Security Group Reference From Virtual Network,,False
Microsoft Network,Virtual Network,Set Admin Network Security Group,Microsoft.Network/virtualNetworks/setAdminNetworkSecurityGroup/action,Sets Admin Network Security Group Reference On Virtual Network,,False
Microsoft Network,Virtual Network Endpoint Service,Get available Virtual Network Endpoint Services,Microsoft.Network/locations/virtualNetworkAvailableEndpointServices/read,Gets a list of available Virtual Network Endpoint Services,,False
Microsoft Network,Virtual Network Gateway Log Definitions,Gets Virtual Network Gateway Log Definitions,Microsoft.Network/virtualNetworkGateways/providers/Microsoft.Insights/logDefinitions/read,Gets the events for Virtual Network Gateway,system,False
Microsoft Network,Virtual Network Gateway diagnostic settings,Create or update Virtual Network Gateway diagnostic settings,Microsoft.Network/virtualNetworkGateways/providers/Microsoft.Insights/diagnosticSettings/write,"Creates or updates the Virtual Network Gateway diagnostic settings, this operation is supplimented by insights resource provider.",system,False
Microsoft Network,Virtual Network Gateway diagnostic settings,Get Virtual Network Gateway Diagnostic Settings,Microsoft.Network/virtualNetworkGateways/providers/Microsoft.Insights/diagnosticSettings/read,Gets the Virtual Network Gateway Diagnostic Settings,system,False
Microsoft Network,Virtual Network Gateway metric definition,Read Virtual Network Gateway metric definitions,Microsoft.Network/virtualNetworkGateways/providers/Microsoft.Insights/metricDefinitions/read,Gets the available metrics for Virtual Network Gateway,system,False
Microsoft Network,Virtual Network Peering,Create or Update Virtual Network Peering,Microsoft.Network/virtualNetworks/virtualNetworkPeerings/write,Creates a virtual network peering or updates an existing virtual network peering,,False
Microsoft Network,Virtual Network Peering,Delete Virtual Network Peering,Microsoft.Network/virtualNetworks/virtualNetworkPeerings/delete,Deletes a virtual network peering,,False
